what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1469697941722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469697955412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469697957719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469697960373
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1469697963846
opened,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1469697967426
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1469697967457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469697976175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469697982068
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469697987472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469697989575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469697991817
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1469697997801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469698003015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469698008123
